step_idx,phase,topology,agent_id,active_sender,active_receiver,known_sources,known_source_count,coverage_ratio,normalized_l1_error,rmse,exact_match,sent_count,received_count,Topology,Agents,Seed
8,after_step,chain,16,False,False,[16],1,0.0312,0.9688,5.312626469082877,False,0,0,chain,32,4
8,after_step,chain,17,False,False,[17],1,0.0312,0.9688,5.311496964133558,False,0,0,chain,32,4
8,after_step,chain,18,False,False,[18],1,0.0312,0.9688,5.32202968800438,False,0,0,chain,32,4
8,after_step,chain,19,False,False,[19],1,0.0312,0.9688,5.308860518039629,False,0,0,chain,32,4
8,after_step,chain,20,False,False,[20],1,0.0312,0.9688,5.312814696561513,False,0,0,chain,32,4
8,after_step,chain,21,False,False,[21],1,0.0312,0.9688,5.313191131514093,False,0,0,chain,32,4
8,after_step,chain,22,False,False,[22],1,0.0312,0.9688,5.317330157137133,False,0,0,chain,32,4
8,after_step,chain,23,False,False,[23],1,0.0312,0.9688,5.315825429789808,False,0,0,chain,32,4
8,after_step,chain,24,False,False,[24],1,0.0312,0.9688,5.317706272444916,False,0,0,chain,32,4
8,after_step,chain,25,False,False,[25],1,0.0312,0.9688,5.319022466581618,False,0,0,chain,32,4
8,after_step,chain,26,False,False,[26],1,0.0312,0.9688,5.304903392145799,False,0,0,chain,32,4
8,after_step,chain,27,False,False,[27],1,0.0312,0.9688,5.327475950203811,False,0,0,chain,32,4
8,after_step,chain,28,False,False,[28],1,0.0312,0.9688,5.316389752454197,False,0,0,chain,32,4
8,after_step,chain,29,False,False,[29],1,0.0312,0.9688,5.3212780419745025,False,0,0,chain,32,4
8,after_step,chain,30,False,False,[30],1,0.0312,0.9688,5.31224999411737,False,0,0,chain,32,4
8,after_step,chain,31,False,False,[31],1,0.0312,0.9688,5.313002917371682,False,0,0,chain,32,4
9,after_step,chain,0,False,False,[0],1,0.0314,0.9686,5.31328523608511,False,0,0,chain,32,4
9,after_step,chain,1,False,False,"[0, 1]",2,0.0628,0.9372,5.15829429172086,False,0,0,chain,32,4
9,after_step,chain,2,False,False,"[0, 1, 2]",3,0.0942,0.9058,5.01408017486757,False,0,0,chain,32,4
9,after_step,chain,3,False,False,"[0, 1, 2, 3]",4,0.1256,0.8744,4.847060965162291,False,0,0,chain,32,4
9,after_step,chain,4,False,False,"[0, 1, 2, 3, 4]",5,0.157,0.843,4.698403984333403,False,0,0,chain,32,4
9,after_step,chain,5,False,False,"[0, 1, 2, 3, 4, 5]",6,0.1884,0.8116,4.540704791108975,False,0,0,chain,32,4
9,after_step,chain,6,False,False,"[0, 1, 2, 3, 4, 5, 6]",7,0.2198,0.7802,4.384860317045459,False,0,0,chain,32,4
9,after_step,chain,7,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0.2512,0.7488,4.225636046798162,False,0,0,chain,32,4
9,after_step,chain,8,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,0.2824,0.7176,4.069152245861538,False,0,0,chain,32,4
9,after_step,chain,9,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,0.3136,0.6864,3.9046126568457464,False,1,0,chain,32,4
9,after_step,chain,10,False,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,0.3448,0.6552,3.7461980727131876,False,0,1,chain,32,4
9,after_step,chain,11,False,False,[11],1,0.0312,0.9688,5.317518218116417,False,0,0,chain,32,4
9,after_step,chain,12,False,False,[12],1,0.0312,0.9688,5.319586450091774,False,0,0,chain,32,4
9,after_step,chain,13,False,False,[13],1,0.0312,0.9688,5.324847415654274,False,0,0,chain,32,4
9,after_step,chain,14,False,False,[14],1,0.0312,0.9688,5.320714237769211,False,0,0,chain,32,4
9,after_step,chain,15,False,False,[15],1,0.0312,0.9688,5.311873492469489,False,0,0,chain,32,4
9,after_step,chain,16,False,False,[16],1,0.0312,0.9688,5.312626469082877,False,0,0,chain,32,4
9,after_step,chain,17,False,False,[17],1,0.0312,0.9688,5.311496964133558,False,0,0,chain,32,4
9,after_step,chain,18,False,False,[18],1,0.0312,0.9688,5.32202968800438,False,0,0,chain,32,4
9,after_step,chain,19,False,False,[19],1,0.0312,0.9688,5.308860518039629,False,0,0,chain,32,4
9,after_step,chain,20,False,False,[20],1,0.0312,0.9688,5.312814696561513,False,0,0,chain,32,4
9,after_step,chain,21,False,False,[21],1,0.0312,0.9688,5.313191131514093,False,0,0,chain,32,4
9,after_step,chain,22,False,False,[22],1,0.0312,0.9688,5.317330157137133,False,0,0,chain,32,4
9,after_step,chain,23,False,False,[23],1,0.0312,0.9688,5.315825429789808,False,0,0,chain,32,4
9,after_step,chain,24,False,False,[24],1,0.0312,0.9688,5.317706272444916,False,0,0,chain,32,4
9,after_step,chain,25,False,False,[25],1,0.0312,0.9688,5.319022466581618,False,0,0,chain,32,4
9,after_step,chain,26,False,False,[26],1,0.0312,0.9688,5.304903392145799,False,0,0,chain,32,4
9,after_step,chain,27,False,False,[27],1,0.0312,0.9688,5.327475950203811,False,0,0,chain,32,4
9,after_step,chain,28,False,False,[28],1,0.0312,0.9688,5.316389752454197,False,0,0,chain,32,4
9,after_step,chain,29,False,False,[29],1,0.0312,0.9688,5.3212780419745025,False,0,0,chain,32,4
9,after_step,chain,30,False,False,[30],1,0.0312,0.9688,5.31224999411737,False,0,0,chain,32,4
9,after_step,chain,31,False,False,[31],1,0.0312,0.9688,5.313002917371682,False,0,0,chain,32,4
10,after_step,chain,0,False,False,[0],1,0.0314,0.9686,5.31328523608511,False,0,0,chain,32,4
10,after_step,chain,1,False,False,"[0, 1]",2,0.0628,0.9372,5.15829429172086,False,0,0,chain,32,4
10,after_step,chain,2,False,False,"[0, 1, 2]",3,0.0942,0.9058,5.01408017486757,False,0,0,chain,32,4
10,after_step,chain,3,False,False,"[0, 1, 2, 3]",4,0.1256,0.8744,4.847060965162291,False,0,0,chain,32,4
10,after_step,chain,4,False,False,"[0, 1, 2, 3, 4]",5,0.157,0.843,4.698403984333403,False,0,0,chain,32,4
10,after_step,chain,5,False,False,"[0, 1, 2, 3, 4, 5]",6,0.1884,0.8116,4.540704791108975,False,0,0,chain,32,4
10,after_step,chain,6,False,False,"[0, 1, 2, 3, 4, 5, 6]",7,0.2198,0.7802,4.384860317045459,False,0,0,chain,32,4
10,after_step,chain,7,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0.2512,0.7488,4.225636046798162,False,0,0,chain,32,4
10,after_step,chain,8,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,0.2824,0.7176,4.069152245861538,False,0,0,chain,32,4
10,after_step,chain,9,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,0.3136,0.6864,3.9046126568457464,False,0,0,chain,32,4
10,after_step,chain,10,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,0.3448,0.6552,3.7461980727131876,False,1,0,chain,32,4
10,after_step,chain,11,False,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,0.376,0.624,3.5768701402203575,False,0,1,chain,32,4
10,after_step,chain,12,False,False,[12],1,0.0312,0.9688,5.319586450091774,False,0,0,chain,32,4
10,after_step,chain,13,False,False,[13],1,0.0312,0.9688,5.324847415654274,False,0,0,chain,32,4
10,after_step,chain,14,False,False,[14],1,0.0312,0.9688,5.320714237769211,False,0,0,chain,32,4
10,after_step,chain,15,False,False,[15],1,0.0312,0.9688,5.311873492469489,False,0,0,chain,32,4
10,after_step,chain,16,False,False,[16],1,0.0312,0.9688,5.312626469082877,False,0,0,chain,32,4
10,after_step,chain,17,False,False,[17],1,0.0312,0.9688,5.311496964133558,False,0,0,chain,32,4
10,after_step,chain,18,False,False,[18],1,0.0312,0.9688,5.32202968800438,False,0,0,chain,32,4
10,after_step,chain,19,False,False,[19],1,0.0312,0.9688,5.308860518039629,False,0,0,chain,32,4
10,after_step,chain,20,False,False,[20],1,0.0312,0.9688,5.312814696561513,False,0,0,chain,32,4
10,after_step,chain,21,False,False,[21],1,0.0312,0.9688,5.313191131514093,False,0,0,chain,32,4
10,after_step,chain,22,False,False,[22],1,0.0312,0.9688,5.317330157137133,False,0,0,chain,32,4
10,after_step,chain,23,False,False,[23],1,0.0312,0.9688,5.315825429789808,False,0,0,chain,32,4
10,after_step,chain,24,False,False,[24],1,0.0312,0.9688,5.317706272444916,False,0,0,chain,32,4
10,after_step,chain,25,False,False,[25],1,0.0312,0.9688,5.319022466581618,False,0,0,chain,32,4
10,after_step,chain,26,False,False,[26],1,0.0312,0.9688,5.304903392145799,False,0,0,chain,32,4
10,after_step,chain,27,False,False,[27],1,0.0312,0.9688,5.327475950203811,False,0,0,chain,32,4
10,after_step,chain,28,False,False,[28],1,0.0312,0.9688,5.316389752454197,False,0,0,chain,32,4
10,after_step,chain,29,False,False,[29],1,0.0312,0.9688,5.3212780419745025,False,0,0,chain,32,4
10,after_step,chain,30,False,False,[30],1,0.0312,0.9688,5.31224999411737,False,0,0,chain,32,4
10,after_step,chain,31,False,False,[31],1,0.0312,0.9688,5.313002917371682,False,0,0,chain,32,4
11,after_step,chain,0,False,False,[0],1,0.0314,0.9686,5.31328523608511,False,0,0,chain,32,4
11,after_step,chain,1,False,False,"[0, 1]",2,0.0628,0.9372,5.15829429172086,False,0,0,chain,32,4
11,after_step,chain,2,False,False,"[0, 1, 2]",3,0.0942,0.9058,5.01408017486757,False,0,0,chain,32,4
11,after_step,chain,3,False,False,"[0, 1, 2, 3]",4,0.1256,0.8744,4.847060965162291,False,0,0,chain,32,4
11,after_step,chain,4,False,False,"[0, 1, 2, 3, 4]",5,0.157,0.843,4.698403984333403,False,0,0,chain,32,4
11,after_step,chain,5,False,False,"[0, 1, 2, 3, 4, 5]",6,0.1884,0.8116,4.540704791108975,False,0,0,chain,32,4
11,after_step,chain,6,False,False,"[0, 1, 2, 3, 4, 5, 6]",7,0.2198,0.7802,4.384860317045459,False,0,0,chain,32,4
11,after_step,chain,7,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0.2512,0.7488,4.225636046798162,False,0,0,chain,32,4
11,after_step,chain,8,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,0.2824,0.7176,4.069152245861538,False,0,0,chain,32,4
11,after_step,chain,9,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,0.3136,0.6864,3.9046126568457464,False,0,0,chain,32,4
11,after_step,chain,10,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,0.3448,0.6552,3.7461980727131876,False,0,0,chain,32,4
11,after_step,chain,11,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,0.376,0.624,3.5768701402203575,False,1,0,chain,32,4
11,after_step,chain,12,False,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,0.4072,0.5928,3.424616766880639,False,0,1,chain,32,4
11,after_step,chain,13,False,False,[13],1,0.0312,0.9688,5.324847415654274,False,0,0,chain,32,4
11,after_step,chain,14,False,False,[14],1,0.0312,0.9688,5.320714237769211,False,0,0,chain,32,4
11,after_step,chain,15,False,False,[15],1,0.0312,0.9688,5.311873492469489,False,0,0,chain,32,4
11,after_step,chain,16,False,False,[16],1,0.0312,0.9688,5.312626469082877,False,0,0,chain,32,4
11,after_step,chain,17,False,False,[17],1,0.0312,0.9688,5.311496964133558,False,0,0,chain,32,4
11,after_step,chain,18,False,False,[18],1,0.0312,0.9688,5.32202968800438,False,0,0,chain,32,4
11,after_step,chain,19,False,False,[19],1,0.0312,0.9688,5.308860518039629,False,0,0,chain,32,4
11,after_step,chain,20,False,False,[20],1,0.0312,0.9688,5.312814696561513,False,0,0,chain,32,4
11,after_step,chain,21,False,False,[21],1,0.0312,0.9688,5.313191131514093,False,0,0,chain,32,4
11,after_step,chain,22,False,False,[22],1,0.0312,0.9688,5.317330157137133,False,0,0,chain,32,4
11,after_step,chain,23,False,False,[23],1,0.0312,0.9688,5.315825429789808,False,0,0,chain,32,4
11,after_step,chain,24,False,False,[24],1,0.0312,0.9688,5.317706272444916,False,0,0,chain,32,4
11,after_step,chain,25,False,False,[25],1,0.0312,0.9688,5.319022466581618,False,0,0,chain,32,4
11,after_step,chain,26,False,False,[26],1,0.0312,0.9688,5.304903392145799,False,0,0,chain,32,4
11,after_step,chain,27,False,False,[27],1,0.0312,0.9688,5.327475950203811,False,0,0,chain,32,4
11,after_step,chain,28,False,False,[28],1,0.0312,0.9688,5.316389752454197,False,0,0,chain,32,4
11,after_step,chain,29,False,False,[29],1,0.0312,0.9688,5.3212780419745025,False,0,0,chain,32,4
11,after_step,chain,30,False,False,[30],1,0.0312,0.9688,5.31224999411737,False,0,0,chain,32,4
11,after_step,chain,31,False,False,[31],1,0.0312,0.9688,5.313002917371682,False,0,0,chain,32,4
12,after_step,chain,0,False,False,[0],1,0.0314,0.9686,5.31328523608511,False,0,0,chain,32,4
12,after_step,chain,1,False,False,"[0, 1]",2,0.0628,0.9372,5.15829429172086,False,0,0,chain,32,4
12,after_step,chain,2,False,False,"[0, 1, 2]",3,0.0942,0.9058,5.01408017486757,False,0,0,chain,32,4
12,after_step,chain,3,False,False,"[0, 1, 2, 3]",4,0.1256,0.8744,4.847060965162291,False,0,0,chain,32,4
12,after_step,chain,4,False,False,"[0, 1, 2, 3, 4]",5,0.157,0.843,4.698403984333403,False,0,0,chain,32,4
12,after_step,chain,5,False,False,"[0, 1, 2, 3, 4, 5]",6,0.1884,0.8116,4.540704791108975,False,0,0,chain,32,4
12,after_step,chain,6,False,False,"[0, 1, 2, 3, 4, 5, 6]",7,0.2198,0.7802,4.384860317045459,False,0,0,chain,32,4
12,after_step,chain,7,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0.2512,0.7488,4.225636046798162,False,0,0,chain,32,4
12,after_step,chain,8,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,0.2824,0.7176,4.069152245861538,False,0,0,chain,32,4
12,after_step,chain,9,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,0.3136,0.6864,3.9046126568457464,False,0,0,chain,32,4
12,after_step,chain,10,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,0.3448,0.6552,3.7461980727131876,False,0,0,chain,32,4
12,after_step,chain,11,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,0.376,0.624,3.5768701402203575,False,0,0,chain,32,4
12,after_step,chain,12,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,0.4072,0.5928,3.424616766880639,False,1,0,chain,32,4
12,after_step,chain,13,False,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,0.4384,0.5616,3.2729191862922615,False,0,1,chain,32,4
12,after_step,chain,14,False,False,[14],1,0.0312,0.9688,5.320714237769211,False,0,0,chain,32,4
12,after_step,chain,15,False,False,[15],1,0.0312,0.9688,5.311873492469489,False,0,0,chain,32,4
12,after_step,chain,16,False,False,[16],1,0.0312,0.9688,5.312626469082877,False,0,0,chain,32,4
12,after_step,chain,17,False,False,[17],1,0.0312,0.9688,5.311496964133558,False,0,0,chain,32,4
12,after_step,chain,18,False,False,[18],1,0.0312,0.9688,5.32202968800438,False,0,0,chain,32,4
12,after_step,chain,19,False,False,[19],1,0.0312,0.9688,5.308860518039629,False,0,0,chain,32,4
12,after_step,chain,20,False,False,[20],1,0.0312,0.9688,5.312814696561513,False,0,0,chain,32,4
12,after_step,chain,21,False,False,[21],1,0.0312,0.9688,5.313191131514093,False,0,0,chain,32,4
12,after_step,chain,22,False,False,[22],1,0.0312,0.9688,5.317330157137133,False,0,0,chain,32,4
12,after_step,chain,23,False,False,[23],1,0.0312,0.9688,5.315825429789808,False,0,0,chain,32,4
12,after_step,chain,24,False,False,[24],1,0.0312,0.9688,5.317706272444916,False,0,0,chain,32,4
12,after_step,chain,25,False,False,[25],1,0.0312,0.9688,5.319022466581618,False,0,0,chain,32,4
12,after_step,chain,26,False,False,[26],1,0.0312,0.9688,5.304903392145799,False,0,0,chain,32,4
12,after_step,chain,27,False,False,[27],1,0.0312,0.9688,5.327475950203811,False,0,0,chain,32,4
12,after_step,chain,28,False,False,[28],1,0.0312,0.9688,5.316389752454197,False,0,0,chain,32,4
12,after_step,chain,29,False,False,[29],1,0.0312,0.9688,5.3212780419745025,False,0,0,chain,32,4
12,after_step,chain,30,False,False,[30],1,0.0312,0.9688,5.31224999411737,False,0,0,chain,32,4
12,after_step,chain,31,False,False,[31],1,0.0312,0.9688,5.313002917371682,False,0,0,chain,32,4
13,after_step,chain,0,False,False,[0],1,0.0314,0.9686,5.31328523608511,False,0,0,chain,32,4
13,after_step,chain,1,False,False,"[0, 1]",2,0.0628,0.9372,5.15829429172086,False,0,0,chain,32,4
13,after_step,chain,2,False,False,"[0, 1, 2]",3,0.0942,0.9058,5.01408017486757,False,0,0,chain,32,4
13,after_step,chain,3,False,False,"[0, 1, 2, 3]",4,0.1256,0.8744,4.847060965162291,False,0,0,chain,32,4
13,after_step,chain,4,False,False,"[0, 1, 2, 3, 4]",5,0.157,0.843,4.698403984333403,False,0,0,chain,32,4
13,after_step,chain,5,False,False,"[0, 1, 2, 3, 4, 5]",6,0.1884,0.8116,4.540704791108975,False,0,0,chain,32,4
13,after_step,chain,6,False,False,"[0, 1, 2, 3, 4, 5, 6]",7,0.2198,0.7802,4.384860317045459,False,0,0,chain,32,4
13,after_step,chain,7,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0.2512,0.7488,4.225636046798162,False,0,0,chain,32,4
13,after_step,chain,8,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,0.2824,0.7176,4.069152245861538,False,0,0,chain,32,4
13,after_step,chain,9,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,0.3136,0.6864,3.9046126568457464,False,0,0,chain,32,4
13,after_step,chain,10,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,0.3448,0.6552,3.7461980727131876,False,0,0,chain,32,4
13,after_step,chain,11,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,0.376,0.624,3.5768701402203575,False,0,0,chain,32,4
13,after_step,chain,12,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,0.4072,0.5928,3.424616766880639,False,0,0,chain,32,4
13,after_step,chain,13,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,0.4384,0.5616,3.2729191862922615,False,1,0,chain,32,4
13,after_step,chain,14,False,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,0.4696,0.5304,3.1266595593380484,False,0,1,chain,32,4
13,after_step,chain,15,False,False,[15],1,0.0312,0.9688,5.311873492469489,False,0,0,chain,32,4
13,after_step,chain,16,False,False,[16],1,0.0312,0.9688,5.312626469082877,False,0,0,chain,32,4
13,after_step,chain,17,False,False,[17],1,0.0312,0.9688,5.311496964133558,False,0,0,chain,32,4
13,after_step,chain,18,False,False,[18],1,0.0312,0.9688,5.32202968800438,False,0,0,chain,32,4
13,after_step,chain,19,False,False,[19],1,0.0312,0.9688,5.308860518039629,False,0,0,chain,32,4
13,after_step,chain,20,False,False,[20],1,0.0312,0.9688,5.312814696561513,False,0,0,chain,32,4
13,after_step,chain,21,False,False,[21],1,0.0312,0.9688,5.313191131514093,False,0,0,chain,32,4
13,after_step,chain,22,False,False,[22],1,0.0312,0.9688,5.317330157137133,False,0,0,chain,32,4
13,after_step,chain,23,False,False,[23],1,0.0312,0.9688,5.315825429789808,False,0,0,chain,32,4
13,after_step,chain,24,False,False,[24],1,0.0312,0.9688,5.317706272444916,False,0,0,chain,32,4
13,after_step,chain,25,False,False,[25],1,0.0312,0.9688,5.319022466581618,False,0,0,chain,32,4
13,after_step,chain,26,False,False,[26],1,0.0312,0.9688,5.304903392145799,False,0,0,chain,32,4
13,after_step,chain,27,False,False,[27],1,0.0312,0.9688,5.327475950203811,False,0,0,chain,32,4
13,after_step,chain,28,False,False,[28],1,0.0312,0.9688,5.316389752454197,False,0,0,chain,32,4
13,after_step,chain,29,False,False,[29],1,0.0312,0.9688,5.3212780419745025,False,0,0,chain,32,4
13,after_step,chain,30,False,False,[30],1,0.0312,0.9688,5.31224999411737,False,0,0,chain,32,4
13,after_step,chain,31,False,False,[31],1,0.0312,0.9688,5.313002917371682,False,0,0,chain,32,4
14,after_step,chain,0,False,False,[0],1,0.0314,0.9686,5.31328523608511,False,0,0,chain,32,4
14,after_step,chain,1,False,False,"[0, 1]",2,0.0628,0.9372,5.15829429172086,False,0,0,chain,32,4
14,after_step,chain,2,False,False,"[0, 1, 2]",3,0.0942,0.9058,5.01408017486757,False,0,0,chain,32,4
14,after_step,chain,3,False,False,"[0, 1, 2, 3]",4,0.1256,0.8744,4.847060965162291,False,0,0,chain,32,4
14,after_step,chain,4,False,False,"[0, 1, 2, 3, 4]",5,0.157,0.843,4.698403984333403,False,0,0,chain,32,4
14,after_step,chain,5,False,False,"[0, 1, 2, 3, 4, 5]",6,0.1884,0.8116,4.540704791108975,False,0,0,chain,32,4
14,after_step,chain,6,False,False,"[0, 1, 2, 3, 4, 5, 6]",7,0.2198,0.7802,4.384860317045459,False,0,0,chain,32,4
14,after_step,chain,7,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0.2512,0.7488,4.225636046798162,False,0,0,chain,32,4
14,after_step,chain,8,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,0.2824,0.7176,4.069152245861538,False,0,0,chain,32,4
14,after_step,chain,9,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,0.3136,0.6864,3.9046126568457464,False,0,0,chain,32,4
14,after_step,chain,10,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,0.3448,0.6552,3.7461980727131876,False,0,0,chain,32,4
14,after_step,chain,11,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,0.376,0.624,3.5768701402203575,False,0,0,chain,32,4
14,after_step,chain,12,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,0.4072,0.5928,3.424616766880639,False,0,0,chain,32,4
14,after_step,chain,13,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,0.4384,0.5616,3.2729191862922615,False,0,0,chain,32,4
14,after_step,chain,14,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,0.4696,0.5304,3.1266595593380484,False,1,0,chain,32,4
14,after_step,chain,15,False,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",16,0.5008,0.4992,2.9563490998188966,False,0,1,chain,32,4
